uniqueID,drugName,condition,rating,date,usefulCount
131761,Effexor XR,Depression,3,31-Jan-16,21
131760,Effexor XR,Anxiety,1,6-Feb-16,18
131759,Effexor XR,Postpartum Depression,8,8-Feb-16,11
131756,Effexor XR,Depression,9,15-Feb-16,48
131743,Effexor XR,Anxiety,7,27-Mar-16,26
131740,Effexor XR,Depression,10,30-Jun-15,31
131736,Effexor XR,Major Depressive Disorde,4,12-Jul-15,6
131735,Effexor XR,Anxiety,4,13-Jul-15,23
131732,Effexor XR,Major Depressive Disorde,8,5-Aug-15,21
131725,Effexor XR,Depression,9,21-Aug-15,25
131722,Effexor XR,Depression,10,29-Aug-15,124
131721,Effexor XR,Depression,7,1-Sep-15,21
131720,Effexor XR,Major Depressive Disorde,10,7-Sep-15,41
131709,Effexor XR,Major Depressive Disorde,8,2-Dec-16,11
131707,Effexor XR,Anxiety,10,7-Dec-16,28
131698,Effexor XR,Social Anxiety Disorde,1,9-Jan-17,3
131695,Effexor XR,Panic Disorde,10,16-Jan-17,12
131692,Effexor XR,Generalized Anxiety Disorde,8,25-Jan-17,14
131686,Effexor XR,Anxiety,10,19-Apr-16,86
131683,Effexor XR,Depression,1,24-Apr-16,18
131676,Effexor XR,Depression,1,12-May-16,25
131675,Effexor XR,Postpartum Depression,9,14-May-16,10
131666,Effexor XR,Depression,9,17-Jun-16,32
131664,Effexor XR,Depression,2,20-Jun-16,25
131646,Effexor XR,Anxiety,1,29-Aug-16,14
131640,Effexor XR,Anxiety,1,8-Sep-16,16
131633,Effexor XR,Generalized Anxiety Disorde,6,19-Sep-16,22
131632,Effexor XR,Major Depressive Disorde,1,21-Sep-16,12
131627,Effexor XR,Depression,1,30-Sep-16,9
131626,Effexor XR,Anxiety,10,14-Oct-16,84
131624,Effexor XR,Anxiety,10,25-Oct-16,63
131616,Effexor XR,Anxiety,10,26-Jan-17,34
131613,Effexor XR,Panic Disorde,1,6-Feb-17,16
131602,Effexor XR,Anxiety,7,27-Mar-17,16
131596,Effexor XR,Depression,7,8-May-17,21
131593,Effexor XR,Depression,1,16-May-17,22
131592,Effexor XR,Depression,8,18-May-17,39
131583,Effexor XR,Anxiety,9,1-Jul-17,36
131578,Effexor XR,Depression,9,20-Jul-17,5
131572,Effexor XR,Anxiety,1,13-Aug-17,17
131567,Effexor XR,Depression,2,25-Aug-17,13
131560,Methyl salicylate,Muscle Pain,5,6-Mar-17,1
131556,Methyl salicylate,Osteoarthritis,1,15-Jul-17,0
131554,Methyl salicylate,Muscle Pain,5,12-Aug-17,0
131552,Methyl salicylate,Muscle Pain,3,17-Sep-17,0
131550,Methyl salicylate,Osteoarthritis,2,26-Sep-17,0
131548,Methyl salicylate,Muscle Pain,1,2-Oct-17,0
131545,Fanapt,Psychosis,2,26-Mar-10,29
131540,Fanapt,Schizophrenia,8,25-Oct-11,36
131538,Fanapt,Schizophrenia,8,24-Oct-12,19
131535,Fanapt,Schizophrenia,1,7-May-13,10
131529,Fanapt,Schizophrenia,4,21-Feb-16,7
131523,Effexor XR,Anxiety,2,27-Aug-17,13
131521,Effexor XR,Depression,10,5-Sep-17,40
131515,Effexor XR,Depression,10,28-Sep-17,18
131510,Effexor XR,Depression,4,19-Oct-17,8
131509,Effexor XR,Depression,10,19-Oct-17,15
131502,Effexor XR,Depression,9,4-Dec-17,3
131495,Generess Fe,Birth Control,1,28-Jun-12,29
131487,Generess Fe,Birth Control,9,24-Dec-12,27
131478,Generess Fe,Birth Control,9,17-Mar-13,17
131470,Generess Fe,Birth Control,9,6-May-13,7
131465,Generess Fe,Birth Control,3,28-May-13,5
131462,Generess Fe,Birth Control,7,3-Jun-13,10
131460,Generess Fe,Birth Control,5,14-Jun-13,10
131458,Generess Fe,Birth Control,6,17-Jul-13,4
131431,Generess Fe,Birth Control,10,25-Oct-13,6
131430,Generess Fe,Birth Control,4,27-Oct-13,10
131429,Generess Fe,Birth Control,8,6-Nov-13,6
131424,Generess Fe,Birth Control,8,15-Nov-13,4
131422,Generess Fe,Birth Control,9,30-Nov-13,8
131419,Generess Fe,Birth Control,8,11-Dec-13,11
131417,Generess Fe,Birth Control,1,24-Dec-13,10
131413,Generess Fe,Birth Control,3,7-Jan-14,11
131412,Generess Fe,Birth Control,9,22-Jan-14,13
131409,Generess Fe,Birth Control,10,21-Feb-14,9
131399,Generess Fe,Birth Control,8,1-Jun-14,6
131398,Generess Fe,Birth Control,9,5-Jun-14,7
131392,Generess Fe,Birth Control,10,25-Oct-14,11
131386,Generess Fe,Birth Control,10,16-Apr-15,3
131383,Generess Fe,Birth Control,7,5-Oct-15,3
131374,Generess Fe,Birth Control,10,21-Feb-16,4
131340,Finacea,Rosacea,9,13-Nov-17,0
131332,Finacea,Rosacea,9,26-Apr-12,30
131324,Finacea,Rosacea,2,30-Mar-14,33
131323,Finacea,Rosacea,10,28-May-14,39
131320,Finacea,Acne,10,5-Nov-14,63
131315,Finacea,Rosacea,9,16-Jun-15,24
131311,Atenolol / chlorthalidone,High Blood Pressure,9,12-Jun-13,10
131308,Atenolol / chlorthalidone,High Blood Pressure,10,12-Aug-15,4
131307,Larin Fe 1.5 / 30,Birth Control,3,19-Dec-16,5
131301,Nortrel 7 / 7 / 7,Endometriosis,4,15-Feb-11,6
131280,Endocet,Pain,9,22-Mar-10,17
131278,Azopt,"Glaucoma, Open Angle",1,9-Mar-17,7
131274,Endocet,Pain,7,30-Dec-10,14
131273,Endocet,Pain,9,24-Feb-11,19
131267,Endocet,Pain,10,11-Feb-12,31
131264,Endocet,Chronic Pain,6,20-Aug-12,40
131256,Endocet,Chronic Pain,10,8-Mar-14,36
131254,Endocet,Pain,8,16-Aug-14,22
131247,Acetaminophen / caffeine / isometheptene mucate,Headache,8,14-Aug-11,6
131242,Orudis,Pain,9,27-Mar-08,29
131241,Orudis,Back Pain,8,27-Nov-14,6
131239,Zecuity,Migraine,5,29-Mar-16,6
131232,Amlodipine / valsartan,ge (amlodipine / valsartan),7,29-Apr-09,27
131226,Amlodipine / valsartan,ge (amlodipine / valsartan),5,13-Oct-09,33
131223,Amlodipine / valsartan,ge (amlodipine / valsartan),8,24-Nov-09,34
131222,Amlodipine / valsartan,ge (amlodipine / valsartan),8,28-Dec-09,32
131211,Amlodipine / valsartan,ge (amlodipine / valsartan),6,17-Oct-11,41
131198,Amlodipine / valsartan,High Blood Pressure,1,24-Jan-16,2
131196,Amlodipine / valsartan,ge (amlodipine / valsartan),5,29-Jun-16,8
131190,Butabarbital,Insomnia,9,11-Apr-11,9
131187,Vectibix,Colorectal Cance,1,29-Mar-16,8
131183,Miltown,Anxiety,3,10-Nov-13,6
131175,Pulmozyme,Cystic Fibrosis,10,20-Nov-12,9
131174,A / B Otic,Otitis Media,10,27-Mar-09,18
131165,Levonorgestrel,Birth Control,9,30-Apr-08,235
131162,Levonorgestrel,Birth Control,9,22-Jun-08,48
131156,Levonorgestrel,Birth Control,9,12-Sep-08,252
131154,Levonorgestrel,Birth Control,10,14-Oct-08,18
131152,Levonorgestrel,Birth Control,9,22-Nov-08,15
131151,Levonorgestrel,Birth Control,1,10-Dec-08,48
131150,Levonorgestrel,,10,12-Dec-08,8
131149,Levonorgestrel,Abnormal Uterine Bleeding,10,8-Jan-09,54
131146,Kenalog,Dermatitis,10,11-Aug-09,26
131144,Kenalog,18</span> users found this comment helpful.,6,3-Mar-10,18
131143,Kenalog,Psoriasis,3,2-Aug-10,11
131136,Kenalog,Psoriasis,8,19-Mar-17,4
131132,Exparel,Pain,10,26-Jul-16,4
131129,Levonorgestrel,Birth Control,10,25-Feb-09,190
131125,Levonorgestrel,Emergency Contraception,10,5-Mar-09,26
131123,Levonorgestrel,Abnormal Uterine Bleeding,9,11-Mar-09,34
131119,Levonorgestrel,Abnormal Uterine Bleeding,9,18-Mar-09,24
131118,Levonorgestrel,Birth Control,8,19-Mar-09,13
131114,Levonorgestrel,Birth Control,5,14-Apr-09,5
131110,Levonorgestrel,Emergency Contraception,10,26-Apr-09,68
131109,Levonorgestrel,Birth Control,9,29-Apr-09,108
131100,Altavera,Birth Control,3,3-Aug-16,2
131094,Levonorgestrel,Birth Control,2,15-Aug-09,13
131091,Levonorgestrel,Birth Control,10,22-Aug-09,14
131088,Levonorgestrel,Birth Control,2,27-Aug-09,15
131084,Levonorgestrel,Birth Control,10,14-Sep-09,8
131076,Levonorgestrel,Birth Control,8,29-Sep-09,10
131063,Levonorgestrel,Abnormal Uterine Bleeding,7,16-Jun-09,8
131059,Levonorgestrel,Birth Control,10,28-Jun-09,172
131057,Levonorgestrel,Birth Control,6,7-Jul-09,0
131056,Levonorgestrel,Birth Control,5,8-Jul-09,4
131053,Levonorgestrel,Birth Control,9,22-Jul-09,11
131049,Levonorgestrel,Birth Control,9,8-Aug-09,46
131048,Levonorgestrel,Birth Control,2,9-Aug-09,262
131045,Levonorgestrel,Birth Control,9,8-Jan-10,2
131040,Levonorgestrel,Birth Control,3,20-Jan-10,140
131039,Levonorgestrel,Birth Control,10,20-Jan-10,2
131035,Levonorgestrel,Birth Control,3,26-Jan-10,204
131030,Levonorgestrel,Not Listed / Othe,2,11-Feb-10,0
131026,Levonorgestrel,Birth Control,10,22-Feb-10,123
131023,Levonorgestrel,Birth Control,8,12-Mar-10,10
131020,Levonorgestrel,Birth Control,9,8-Oct-09,4
131018,Levonorgestrel,Birth Control,10,17-Oct-09,89
131017,Levonorgestrel,Birth Control,4,22-Oct-09,21
131012,Levonorgestrel,Birth Control,9,28-Oct-09,0
131005,Levonorgestrel,Birth Control,7,1-Dec-09,8
130994,Levonorgestrel,Emergency Contraception,10,31-Mar-10,23
130988,Levonorgestrel,Birth Control,4,22-Apr-10,8
130986,Levonorgestrel,Birth Control,4,1-May-10,8
130982,Levonorgestrel,Birth Control,1,7-May-10,470
130974,Levonorgestrel,Birth Control,8,15-Jul-10,9
130960,Levonorgestrel,Birth Control,9,30-Aug-10,42
130958,Levonorgestrel,Birth Control,10,24-Sep-10,234
130953,Levonorgestrel,Birth Control,10,8-Oct-10,7
130952,Levonorgestrel,Birth Control,8,14-Oct-10,0
130945,Levonorgestrel,Birth Control,8,15-Nov-10,7
130944,Levonorgestrel,Birth Control,2,15-Nov-10,11
130943,Levonorgestrel,Birth Control,7,21-Nov-10,2
130940,Levonorgestrel,Birth Control,8,15-Dec-10,0
130925,Levonorgestrel,Birth Control,9,24-Feb-11,5
130918,Levonorgestrel,Birth Control,9,19-Mar-11,1
130915,Levonorgestrel,Birth Control,2,23-Mar-11,6
130914,Levonorgestrel,Birth Control,5,23-Mar-11,1
130911,Levonorgestrel,Birth Control,3,5-Apr-11,0
130908,Levonorgestrel,Birth Control,10,11-Apr-11,8
130906,Levonorgestrel,Birth Control,10,19-Apr-11,7
130904,Levonorgestrel,Birth Control,10,21-Apr-11,5
130903,Levonorgestrel,Abnormal Uterine Bleeding,10,25-Apr-11,13
130895,Levonorgestrel,Birth Control,9,12-May-11,0
130893,Levonorgestrel,Birth Control,9,13-May-11,1
130887,Levonorgestrel,Birth Control,10,25-May-11,3
130885,Levonorgestrel,Birth Control,10,31-May-11,2
130876,Levonorgestrel,Birth Control,10,9-Jun-11,1
130875,Levonorgestrel,Birth Control,7,16-Jun-11,2
130874,Levonorgestrel,Birth Control,10,16-Jun-11,1
130872,Levonorgestrel,Birth Control,4,17-Jun-11,1
130864,Levonorgestrel,Emergency Contraception,9,28-Jun-11,57
130863,Levonorgestrel,Birth Control,8,29-Jun-11,0
130861,Levonorgestrel,Birth Control,8,3-Jul-11,0
130859,Levonorgestrel,Emergency Contraception,8,5-Jul-11,10
130858,Levonorgestrel,Birth Control,1,6-Jul-11,3
130856,Levonorgestrel,Emergency Contraception,10,9-Jul-11,187
130855,Levonorgestrel,Birth Control,4,10-Jul-11,0
130854,Levonorgestrel,Birth Control,8,11-Jul-11,0
130853,Levonorgestrel,Birth Control,5,11-Jul-11,1
130852,Levonorgestrel,Birth Control,9,12-Jul-11,0
130848,Levonorgestrel,Birth Control,8,17-Jul-11,0
130847,Levonorgestrel,Birth Control,3,18-Jul-11,1
130844,Levonorgestrel,Birth Control,10,23-Jul-11,2
130841,Levonorgestrel,Birth Control,8,28-Jul-11,0
130839,Levonorgestrel,,6,1-Aug-11,0
130838,Levonorgestrel,Birth Control,9,2-Aug-11,0
130834,Levonorgestrel,Birth Control,9,10-Aug-11,3
130832,Levonorgestrel,Birth Control,3,11-Aug-11,0
130831,Levonorgestrel,Birth Control,3,16-Aug-11,5
130830,Levonorgestrel,Birth Control,5,17-Aug-11,2
130828,Levonorgestrel,Birth Control,6,19-Aug-11,5
130821,Levonorgestrel,Birth Control,9,23-Nov-11,0
130817,Levonorgestrel,Birth Control,10,4-Dec-11,2
130815,Levonorgestrel,Birth Control,6,5-Dec-11,5
130809,Levonorgestrel,Birth Control,10,8-Dec-11,1
130796,Levonorgestrel,Birth Control,7,29-Oct-11,1
130795,Levonorgestrel,Birth Control,5,1-Nov-11,0
130788,Levonorgestrel,Birth Control,2,6-Nov-11,5
130786,Levonorgestrel,Birth Control,3,7-Nov-11,0
130777,Levonorgestrel,Birth Control,1,18-Nov-11,0
130774,Levonorgestrel,Birth Control,10,20-Nov-11,2
130772,Levonorgestrel,Birth Control,1,21-Nov-11,3
130771,Levonorgestrel,Emergency Contraception,9,8-Oct-11,8
130756,Levonorgestrel,Birth Control,9,19-Oct-11,0
130755,Levonorgestrel,Birth Control,8,19-Oct-11,0
130751,Levonorgestrel,Birth Control,8,22-Oct-11,0
130741,Levonorgestrel,Birth Control,10,4-Sep-11,0
130737,Levonorgestrel,Birth Control,1,9-Sep-11,2
130734,Levonorgestrel,,8,17-Sep-11,0
130733,Levonorgestrel,Birth Control,10,18-Sep-11,0
130725,Levonorgestrel,Abnormal Uterine Bleeding,2,3-Oct-11,19
130724,Levonorgestrel,Birth Control,9,4-Oct-11,0
130723,Levonorgestrel,Emergency Contraception,10,6-Oct-11,11
130712,Levonorgestrel,Birth Control,2,18-Jan-12,0
130711,Levonorgestrel,Emergency Contraception,8,19-Jan-12,21
130699,Levonorgestrel,Emergency Contraception,10,29-Jan-12,24
130697,Levonorgestrel,Birth Control,8,30-Jan-12,0
130695,Levonorgestrel,Birth Control,1,24-Feb-12,3
130692,Levonorgestrel,Birth Control,7,25-Feb-12,2
130690,Levonorgestrel,Birth Control,10,27-Feb-12,2
130689,Levonorgestrel,Birth Control,2,29-Feb-12,7
130688,Levonorgestrel,Birth Control,8,29-Feb-12,1
130687,Levonorgestrel,Birth Control,10,29-Feb-12,1
130681,Levonorgestrel,Birth Control,4,9-Mar-12,1
130679,Levonorgestrel,Birth Control,10,10-Mar-12,1
130677,Levonorgestrel,Birth Control,9,12-Mar-12,1
130668,Levonorgestrel,Birth Control,9,1-Feb-12,0
130665,Levonorgestrel,Birth Control,7,10-Feb-12,1
130663,Levonorgestrel,Birth Control,10,11-Feb-12,2
130657,Levonorgestrel,Birth Control,10,15-Feb-12,1
130633,Levonorgestrel,Birth Control,4,5-Apr-12,7
130627,Levonorgestrel,Birth Control,9,15-Apr-12,1
130619,Levonorgestrel,Emergency Contraception,8,16-Jul-12,13
130617,Levonorgestrel,Birth Control,10,17-Jul-12,4
130610,Levonorgestrel,,5,1-Aug-12,0
130606,Levonorgestrel,Emergency Contraception,10,7-Aug-12,11
130602,Levonorgestrel,,9,13-Aug-12,0
130600,Levonorgestrel,Birth Control,8,15-Aug-12,4
130599,Levonorgestrel,Birth Control,2,16-Aug-12,7
130593,Levonorgestrel,Birth Control,7,24-Apr-12,0
130589,Levonorgestrel,Birth Control,10,30-Apr-12,5
130587,Levonorgestrel,Birth Control,8,30-Apr-12,2
130581,Levonorgestrel,Birth Control,3,9-May-12,4
130558,Levonorgestrel,Birth Control,9,18-Oct-12,7
130556,Levonorgestrel,Birth Control,9,26-Oct-12,3
130553,Levonorgestrel,Birth Control,9,29-Oct-12,5
130550,Levonorgestrel,Birth Control,10,31-Oct-12,5
130547,Levonorgestrel,Birth Control,1,2-Nov-12,11
130541,Levonorgestrel,Birth Control,10,11-Jun-12,2
130528,Levonorgestrel,Birth Control,10,6-Jul-12,1
130524,Levonorgestrel,Emergency Contraception,9,13-Jul-12,19
130523,Levonorgestrel,Birth Control,5,15-Jul-12,9
130517,Levonorgestrel,Birth Control,7,1-Sep-12,2
130511,Levonorgestrel,Emergency Contraception,9,10-Sep-12,29
130508,Levonorgestrel,Birth Control,8,12-Sep-12,2
130506,Levonorgestrel,Birth Control,10,14-Sep-12,4
130497,Levonorgestrel,Birth Control,1,28-Sep-12,13
130495,Levonorgestrel,Birth Control,4,5-Nov-12,11
130492,Levonorgestrel,Birth Control,10,9-Nov-12,5
130490,Levonorgestrel,Emergency Contraception,8,11-Nov-12,24
130487,Levonorgestrel,Birth Control,10,12-Nov-12,3
130486,Levonorgestrel,Birth Control,10,13-Nov-12,4
130483,Levonorgestrel,Birth Control,9,28-Nov-12,8
130482,Levonorgestrel,Birth Control,8,29-Nov-12,9
130479,Levonorgestrel,Birth Control,9,3-Dec-12,13
130477,Levonorgestrel,Birth Control,9,6-Dec-12,11
130471,Levonorgestrel,,10,23-Dec-12,6
130470,Levonorgestrel,Birth Control,4,26-Dec-12,15
130455,Levonorgestrel,Birth Control,10,31-Jan-13,16
130454,Levonorgestrel,Abnormal Uterine Bleeding,9,5-Feb-13,26
130447,Levonorgestrel,Birth Control,10,15-Feb-13,37
130445,Levonorgestrel,Birth Control,8,24-Feb-13,6
130442,Levonorgestrel,Birth Control,10,27-Feb-13,20
130440,Levonorgestrel,Emergency Contraception,10,1-Mar-13,38
130430,Levonorgestrel,Emergency Contraception,10,20-Mar-13,17
130426,Levonorgestrel,Emergency Contraception,10,13-Apr-13,44
130425,Levonorgestrel,Birth Control,10,15-Apr-13,39
130416,Levonorgestrel,Birth Control,10,6-May-13,33
130415,Levonorgestrel,Birth Control,10,7-May-13,46
130409,Levonorgestrel,Emergency Contraception,9,17-May-13,19
130408,Levonorgestrel,Emergency Contraception,5,17-May-13,15
130406,Levonorgestrel,Birth Control,10,22-May-13,72
130404,Levonorgestrel,Emergency Contraception,10,24-May-13,31
130400,Levonorgestrel,Birth Control,7,14-Jun-13,30
130397,Levonorgestrel,Emergency Contraception,10,24-Jun-13,20
130395,Levonorgestrel,Emergency Contraception,9,27-Jun-13,54
130390,Levonorgestrel,Emergency Contraception,8,12-Jul-13,56
130386,Levonorgestrel,Emergency Contraception,8,18-Jul-13,39
130368,Levonorgestrel,Emergency Contraception,10,31-Aug-13,32
130366,Levonorgestrel,Emergency Contraception,10,2-Sep-13,14
130364,Levonorgestrel,Birth Control,9,7-Sep-13,22
130357,Levonorgestrel,Birth Control,10,23-Sep-13,41
130349,Levonorgestrel,Birth Control,10,13-Oct-13,22
130344,Levonorgestrel,Emergency Contraception,9,17-Oct-13,24
130340,Levonorgestrel,Emergency Contraception,8,21-Oct-13,20
130337,Levonorgestrel,Birth Control,6,24-Oct-13,15
130336,Levonorgestrel,Birth Control,10,25-Oct-13,16
130329,Levonorgestrel,Birth Control,2,2-Nov-13,26
130324,Levonorgestrel,Emergency Contraception,10,6-Nov-13,27
130317,Levonorgestrel,Emergency Contraception,10,11-Nov-13,22
130314,Levonorgestrel,Abnormal Uterine Bleeding,8,16-Nov-13,36
130310,Levonorgestrel,Emergency Contraception,10,30-Nov-13,37
130309,Levonorgestrel,Birth Control,10,4-Dec-13,20
130306,Levonorgestrel,Birth Control,3,7-Dec-13,18
130304,Levonorgestrel,Emergency Contraception,8,15-Dec-13,134
130301,Levonorgestrel,Emergency Contraception,10,28-Dec-13,20
130300,Levonorgestrel,Emergency Contraception,9,29-Dec-13,65
130298,Levonorgestrel,Emergency Contraception,9,2-Jan-14,40
130293,Levonorgestrel,Emergency Contraception,10,12-Jan-14,30
130282,Levonorgestrel,Abnormal Uterine Bleeding,1,25-Jan-14,29
130279,Levonorgestrel,Birth Control,10,27-Jan-14,9
130269,Levonorgestrel,Birth Control,9,6-Feb-14,18
130267,Levonorgestrel,Emergency Contraception,10,10-Feb-14,21
130262,Levonorgestrel,Emergency Contraception,10,15-Feb-14,45
130261,Levonorgestrel,Emergency Contraception,9,18-Feb-14,24
130253,Levonorgestrel,Birth Control,5,27-Feb-14,36
130252,Levonorgestrel,Emergency Contraception,10,27-Feb-14,119
130251,Levonorgestrel,Birth Control,10,28-Feb-14,20
130247,Levonorgestrel,Emergency Contraception,10,11-Mar-14,20
130246,Levonorgestrel,Birth Control,10,20-Mar-14,32
130243,Levonorgestrel,Birth Control,10,23-Mar-14,22
130242,Levonorgestrel,Birth Control,10,25-Mar-14,22
130239,Levonorgestrel,Emergency Contraception,10,31-Mar-14,21
130236,Levonorgestrel,Birth Control,8,3-Apr-14,14
130232,Levonorgestrel,Emergency Contraception,10,8-Apr-14,61
130222,Levonorgestrel,Abnormal Uterine Bleeding,10,1-May-14,79
130221,Levonorgestrel,Emergency Contraception,10,1-May-14,17
130220,Levonorgestrel,Birth Control,9,5-May-14,14
130216,Levonorgestrel,Emergency Contraception,10,12-May-14,145
130214,Levonorgestrel,Birth Control,9,13-May-14,34
130208,Levonorgestrel,,10,22-May-14,9
130205,Levonorgestrel,Emergency Contraception,9,27-May-14,15
130196,Levonorgestrel,Birth Control,10,10-Jun-14,46
130195,Levonorgestrel,Birth Control,9,10-Jun-14,48
130193,Levonorgestrel,Birth Control,3,15-Jun-14,46
130191,Levonorgestrel,Birth Control,4,16-Jun-14,22
130188,Levonorgestrel,Emergency Contraception,9,21-Jun-14,41
130187,Levonorgestrel,Emergency Contraception,7,22-Jun-14,75
130179,Levonorgestrel,Birth Control,10,1-Jul-14,40
130177,Levonorgestrel,Emergency Contraception,10,5-Jul-14,36
130174,Levonorgestrel,Emergency Contraception,10,7-Jul-14,175
130173,Levonorgestrel,Birth Control,8,8-Jul-14,29
130171,Levonorgestrel,Emergency Contraception,10,11-Jul-14,40
130163,Levonorgestrel,Emergency Contraception,10,28-Jul-14,111
130151,Levonorgestrel,Emergency Contraception,10,11-Aug-14,29
130146,Levonorgestrel,Emergency Contraception,8,19-Aug-14,33
130144,Levonorgestrel,Birth Control,8,20-Aug-14,48
130142,Levonorgestrel,Birth Control,10,21-Aug-14,29
130135,Levonorgestrel,Emergency Contraception,10,5-Sep-14,29
130128,Levonorgestrel,Emergency Contraception,10,17-Sep-14,110
130123,Levonorgestrel,Birth Control,10,24-Sep-14,43
130122,Levonorgestrel,Emergency Contraception,10,25-Sep-14,75
130116,Levonorgestrel,Emergency Contraception,8,11-Oct-14,64
130114,Levonorgestrel,Emergency Contraception,9,16-Oct-14,79
130109,Levonorgestrel,Birth Control,10,27-Oct-14,41
130108,Levonorgestrel,Birth Control,10,27-Oct-14,24
130107,Levonorgestrel,Emergency Contraception,10,29-Oct-14,30
130106,Levonorgestrel,Emergency Contraception,10,31-Oct-14,35
130105,Levonorgestrel,Birth Control,5,3-Nov-14,79
130104,Levonorgestrel,Birth Control,10,8-Nov-14,53
130102,Levonorgestrel,Birth Control,9,9-Nov-14,55
130097,Levonorgestrel,Emergency Contraception,10,15-Nov-14,13
130093,Levonorgestrel,Emergency Contraception,10,17-Nov-14,34
130086,Levonorgestrel,Emergency Contraception,10,22-Nov-14,56
130085,Levonorgestrel,Emergency Contraception,10,22-Nov-14,31
130084,Levonorgestrel,Abnormal Uterine Bleeding,10,22-Nov-14,11
130083,Levonorgestrel,Emergency Contraception,10,22-Nov-14,27
130076,Levonorgestrel,Birth Control,5,26-Nov-14,103
130073,Levonorgestrel,Birth Control,10,30-Nov-14,19
130066,Levonorgestrel,Emergency Contraception,10,5-Dec-14,28
130059,Levonorgestrel,Birth Control,10,9-Dec-14,29
130049,Levonorgestrel,Birth Control,7,18-Dec-14,16
130048,Levonorgestrel,Emergency Contraception,10,20-Dec-14,70
130044,Levonorgestrel,Birth Control,10,29-Dec-14,19
130041,Levonorgestrel,Birth Control,9,31-Dec-14,39
130037,Levonorgestrel,Birth Control,10,5-Jan-15,12
130033,Levonorgestrel,Emergency Contraception,7,7-Jan-15,16
130029,Levonorgestrel,Emergency Contraception,10,10-Jan-15,44
130017,Levonorgestrel,Emergency Contraception,9,20-Jan-15,9
130016,Levonorgestrel,Emergency Contraception,10,20-Jan-15,38
130010,Levonorgestrel,Emergency Contraception,10,24-Jan-15,64
130005,Levonorgestrel,Abnormal Uterine Bleeding,5,28-Jan-15,38
130004,Levonorgestrel,Birth Control,9,28-Jan-15,15
129996,Levonorgestrel,Birth Control,7,11-Feb-15,17
129977,Levonorgestrel,Birth Control,10,24-Feb-15,0
129966,Levonorgestrel,Birth Control,9,14-Mar-15,0
129964,Levonorgestrel,Emergency Contraception,10,14-Mar-15,31
129959,Levonorgestrel,Emergency Contraception,10,17-Mar-15,38
129958,Levonorgestrel,Emergency Contraception,10,17-Mar-15,36
129952,Levonorgestrel,Birth Control,9,19-Mar-15,22
129950,Levonorgestrel,Abnormal Uterine Bleeding,10,20-Mar-15,29
129948,Levonorgestrel,Birth Control,6,21-Mar-15,0
129946,Levonorgestrel,Emergency Contraception,10,28-Feb-15,6
129944,Levonorgestrel,Emergency Contraception,9,1-Mar-15,37
129943,Levonorgestrel,Emergency Contraception,10,1-Mar-15,18
129941,Levonorgestrel,Emergency Contraception,10,2-Mar-15,4
129939,Levonorgestrel,Emergency Contraception,10,3-Mar-15,29
129932,Levonorgestrel,Birth Control,10,8-Mar-15,0
129929,Levonorgestrel,Birth Control,10,9-Mar-15,11
129927,Levonorgestrel,Birth Control,10,11-Mar-15,9
129925,Levonorgestrel,Birth Control,9,11-Mar-15,23
129918,Levonorgestrel,Emergency Contraception,10,3-Apr-15,8
129910,Levonorgestrel,Birth Control,10,7-Apr-15,3
129908,Levonorgestrel,Birth Control,9,7-Apr-15,8
129905,Levonorgestrel,Birth Control,10,8-Apr-15,15
129896,Levonorgestrel,Birth Control,7,22-Mar-15,0
129890,Levonorgestrel,Emergency Contraception,10,24-Mar-15,34
129887,Levonorgestrel,Abnormal Uterine Bleeding,6,25-Mar-15,0
